index,scene_id,method,selection_signature,pose_reused,matches,inliers,inlier_ratio,epi_precision_1px,epi_precision_3px,rotation_error_deg,translation_error_deg,pose_error_deg,selection_ms,pose_ms,selector_target_ratio,selector_target_matches,selector_selected_matches,selector_mean_confidence,selector_coverage0,selector_coverage1,selector_selected_coverage0,selector_selected_coverage1,selector_rescued
813,scene0761_00,Single-View Conditional,1e2a59fefce6031f,True,286,171,0.5979020979020979,0.5244755244755245,0.8916083916083916,0.36438376954525925,0.8392740319244316,0.8392740319244316,0.1246000174432993,0.0,,,,,,,,,
813,scene0761_00,CSMR,1e2a59fefce6031f,True,286,171,0.5979020979020979,0.5244755244755245,0.8916083916083916,0.36438376954525925,0.8392740319244316,0.8392740319244316,0.09630000567995012,0.0,0.95,286,286,0.768840762616392,0.6875,0.625,0.6875,0.625,0
814,scene0761_00,All,81a0bdad0ee8684b,False,139,54,0.38848920863309355,0.10071942446043165,0.2733812949640288,0.8475567835454461,1.7301827813173707,1.7301827813173707,0.0,9.746399999130517,,,,,,,,,
814,scene0761_00,Top-95%,654d8e578843c87f,False,132,55,0.4166666666666667,0.10606060606060606,0.2878787878787879,1.1993451145260265,0.42581342593463445,1.1993451145260265,0.023600005079060793,9.72070000716485,,,,,,,,,
814,scene0761_00,Random-95%-seed17,73fab32c6888f24d,False,132,57,0.4318181818181818,0.09848484848484848,0.26515151515151514,1.3145080813863674,1.822879861704838,1.822879861704838,0.0619000056758523,10.404800006654114,,,,,,,,,
814,scene0761_00,Random-95%-seed29,ac29ed7887a12421,False,132,55,0.4166666666666667,0.09848484848484848,0.2803030303030303,1.1234498476788985,0.43281704623154266,1.1234498476788985,0.02649999805726111,9.647700004279613,,,,,,,,,
814,scene0761_00,Random-95%-seed41,caf2dbe58ea95bdb,False,132,54,0.4090909090909091,0.09848484848484848,0.2727272727272727,1.2200259627022145,1.7485445457051967,1.7485445457051967,0.019400002202019095,10.127999994438142,,,,,,,,,
814,scene0761_00,Grid-RR,8f12352588eb31be,False,132,58,0.4393939393939394,0.10606060606060606,0.2803030303030303,1.4086425812937706,1.889451958320731,1.889451958320731,0.128800020320341,9.593700000550598,,,,,,,,,
814,scene0761_00,4D-ANMS,55afabe50547a3c6,False,132,55,0.4166666666666667,0.09848484848484848,0.2803030303030303,1.0805156218630758,0.47562640124791367,1.0805156218630758,1.156799989985302,9.495099977357313,,,,,,,,,
814,scene0761_00,Unconditional Spatial,654d8e578843c87f,True,132,55,0.4166666666666667,0.10606060606060606,0.2878787878787879,1.1993451145260265,0.42581342593463445,1.1993451145260265,0.1357999863103032,0.0,,,,,,,,,
814,scene0761_00,Single-View Conditional,654d8e578843c87f,True,132,55,0.4166666666666667,0.10606060606060606,0.2878787878787879,1.1993451145260265,0.42581342593463445,1.1993451145260265,0.10320000001229346,0.0,,,,,,,,,
814,scene0761_00,CSMR,654d8e578843c87f,True,132,55,0.4166666666666667,0.10606060606060606,0.2878787878787879,1.1993451145260265,0.42581342593463445,1.1993451145260265,0.08100000559352338,0.0,0.95,132,132,0.46804428282830357,0.3125,0.875,0.3125,0.875,0
815,scene0761_00,All,51994086169266ae,False,91,30,0.32967032967032966,0.06593406593406594,0.27472527472527475,1.7824070490893795,2.94685222505967,2.94685222505967,0.0,8.775800000876188,,,,,,,,,
815,scene0761_00,Top-95%,653f9e52146d9743,False,86,30,0.3488372093023256,0.05813953488372093,0.27906976744186046,2.2493575685126252,1.6574762053435146,2.2493575685126252,0.021299987565726042,8.746400009840727,,,,,,,,,
815,scene0761_00,Random-95%-seed17,4fe4dfff49981e54,False,86,32,0.37209302325581395,0.06976744186046512,0.26744186046511625,1.5992499196034102,2.47938856213014,2.47938856213014,0.06520000169984996,8.428100001765415,,,,,,,,,
815,scene0761_00,Random-95%-seed29,6a78aad5c045daa6,False,86,30,0.3488372093023256,0.06976744186046512,0.27906976744186046,1.7700071844547909,2.9235528639420862,2.9235528639420862,0.026699999580159783,8.342699991771951,,,,,,,,,
815,scene0761_00,Random-95%-seed41,81d13ffa580b37d5,False,86,29,0.3372093023255814,0.06976744186046512,0.27906976744186046,1.2010038929949212,1.9676782584612909,1.9676782584612909,0.022100022761151195,9.32230000034906,,,,,,,,,
815,scene0761_00,Grid-RR,e40b62fb915ddebc,False,86,29,0.3372093023255814,0.05813953488372093,0.27906976744186046,2.0914715342374812,3.5450778627822928,3.5450778627822928,0.10809997911565006,8.625500020571053,,,,,,,,,
815,scene0761_00,4D-ANMS,5dfaea691c5d6233,False,86,31,0.36046511627906974,0.06976744186046512,0.27906976744186046,1.1380529905856362,1.8303249162471538,1.8303249162471538,0.7309000066015869,8.851299993693829,,,,,,,,,
815,scene0761_00,Unconditional Spatial,653f9e52146d9743,True,86,30,0.3488372093023256,0.05813953488372093,0.27906976744186046,2.2493575685126252,1.6574762053435146,2.2493575685126252,0.10050000855699182,0.0,,,,,,,,,
815,scene0761_00,Single-View Conditional,653f9e52146d9743,True,86,30,0.3488372093023256,0.05813953488372093,0.27906976744186046,2.2493575685126252,1.6574762053435146,2.2493575685126252,0.11119997361674905,0.0,,,,,,,,,
815,scene0761_00,CSMR,653f9e52146d9743,True,86,30,0.3488372093023256,0.05813953488372093,0.27906976744186046,2.2493575685126252,1.6574762053435146,2.2493575685126252,0.08070000330917537,0.0,0.95,86,86,0.428901555282729,0.25,0.9375,0.25,0.9375,0
816,scene0761_00,All,ab25350e3e65efeb,False,3,0,0.0,0.0,0.0,inf,inf,inf,0.0,0.00899998121894896,,,,,,,,,
816,scene0761_00,Top-95%,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.024199980543926358,0.0,,,,,,,,,
816,scene0761_00,Random-95%-seed17,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.08620001608505845,0.0,,,,,,,,,
816,scene0761_00,Random-95%-seed29,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.03470000228844583,0.0,,,,,,,,,
816,scene0761_00,Random-95%-seed41,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.02880001557059586,0.0,,,,,,,,,
816,scene0761_00,Grid-RR,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.0845999747980386,0.0,,,,,,,,,
816,scene0761_00,4D-ANMS,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.06570000550709665,0.0,,,,,,,,,
816,scene0761_00,Unconditional Spatial,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.051300012273713946,0.0,,,,,,,,,
816,scene0761_00,Single-View Conditional,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.15619999612681568,0.0,,,,,,,,,
816,scene0761_00,CSMR,ab25350e3e65efeb,True,3,0,0.0,0.0,0.0,inf,inf,inf,0.11829999857582152,0.0,0.95,3,3,0.1314604530731837,0.125,0.125,0.125,0.125,0
817,scene0761_00,All,fc256ff91ecfd419,False,120,69,0.575,0.24166666666666667,0.5916666666666667,2.7090767371590125,53.96422663638839,53.96422663638839,0.0,6.903500005137175,,,,,,,,,
817,scene0761_00,Top-95%,ff426b49a4f82c94,False,114,65,0.5701754385964912,0.2543859649122807,0.6140350877192983,2.203975163542945,51.21725186096211,51.21725186096211,0.02020000829361379,7.279199984623119,,,,,,,,,
817,scene0761_00,Random-95%-seed17,3ed2a48e8e72ac58,False,114,67,0.5877192982456141,0.22807017543859648,0.5701754385964912,2.708440462194392,53.94102976904188,53.94102976904188,0.058399979025125504,7.127300021238625,,,,,,,,,
817,scene0761_00,Random-95%-seed29,e79aedf08245057a,False,114,68,0.5964912280701754,0.24561403508771928,0.6140350877192983,2.4732837223418778,52.225811518281944,52.225811518281944,0.025699991965666413,6.3581999856978655,,,,,,,,,
817,scene0761_00,Random-95%-seed41,5e22f95527ab9582,False,114,63,0.5526315789473685,0.24561403508771928,0.6052631578947368,2.298816591675296,52.76469020958136,52.76469020958136,0.019099999917671084,7.4822999886237085,,,,,,,,,
817,scene0761_00,Grid-RR,0f6f50efdb43186e,False,114,62,0.543859649122807,0.23684210526315788,0.5877192982456141,2.3229043696602862,52.90410941545776,52.90410941545776,0.10450000991113484,8.10600002296269,,,,,,,,,
817,scene0761_00,4D-ANMS,65a635d2ca1d7dd0,False,114,64,0.5614035087719298,0.21929824561403508,0.5789473684210527,2.2921995518642326,52.18565578882004,52.18565578882004,0.8695999858900905,6.4864000014495105,,,,,,,,,
817,scene0761_00,Unconditional Spatial,ff426b49a4f82c94,True,114,65,0.5701754385964912,0.2543859649122807,0.6140350877192983,2.203975163542945,51.21725186096211,51.21725186096211,0.1044000091496855,0.0,,,,,,,,,
817,scene0761_00,Single-View Conditional,ff426b49a4f82c94,True,114,65,0.5701754385964912,0.2543859649122807,0.6140350877192983,2.203975163542945,51.21725186096211,51.21725186096211,0.08450000314041972,0.0,,,,,,,,,
817,scene0761_00,CSMR,ff426b49a4f82c94,True,114,65,0.5701754385964912,0.2543859649122807,0.6140350877192983,2.203975163542945,51.21725186096211,51.21725186096211,0.06999998004175723,0.0,0.95,114,114,0.7061256042992076,0.6875,0.5,0.6875,0.5,0
818,scene0761_00,All,2a0a16a7ce85c211,False,25,12,0.48,0.0,0.0,72.28946235346834,27.859989301487992,72.28946235346834,0.0,6.972300005145371,,,,,,,,,
818,scene0761_00,Top-95%,cf24c62dc2537f1e,False,24,11,0.4583333333333333,0.0,0.0,64.38661481730722,22.20160622932573,64.38661481730722,0.019099999917671084,6.439499993575737,,,,,,,,,
818,scene0761_00,Random-95%-seed17,0406f1ebcee0e5ac,False,24,10,0.4166666666666667,0.0,0.0,86.68013832899172,34.4189471695619,86.68013832899172,0.06029999349266291,6.78719999268651,,,,,,,,,
818,scene0761_00,Random-95%-seed29,69063504467679bc,False,24,11,0.4583333333333333,0.0,0.0,72.78697637669278,27.585438213025814,72.78697637669278,0.022899999748915434,7.58869998389855,,,,,,,,,
818,scene0761_00,Random-95%-seed41,e124c68385fe9493,False,24,12,0.5,0.0,0.0,72.08251152409203,28.227411921786086,72.08251152409203,0.01650000922381878,7.10429999162443,,,,,,,,,
818,scene0761_00,Grid-RR,92cbd49c82526803,False,24,12,0.5,0.0,0.0,72.15964850491281,28.238218044812022,72.15964850491281,0.07320000440813601,7.4207999859936535,,,,,,,,,
818,scene0761_00,4D-ANMS,82cada3955701e8d,False,24,12,0.5,0.0,0.0,72.35839006239297,27.871881276654776,72.35839006239297,0.21910000941716135,6.8681999982800335,,,,,,,,,
818,scene0761_00,Unconditional Spatial,cf24c62dc2537f1e,True,24,11,0.4583333333333333,0.0,0.0,64.38661481730722,22.20160622932573,64.38661481730722,0.06520000169984996,0.0,,,,,,,,,
818,scene0761_00,Single-View Conditional,cf24c62dc2537f1e,True,24,11,0.4583333333333333,0.0,0.0,64.38661481730722,22.20160622932573,64.38661481730722,0.09049999061971903,0.0,,,,,,,,,
818,scene0761_00,CSMR,cf24c62dc2537f1e,True,24,11,0.4583333333333333,0.0,0.0,64.38661481730722,22.20160622932573,64.38661481730722,0.07239999831654131,0.0,0.95,24,24,0.20464138120412825,0.3125,0.3125,0.3125,0.3125,0
819,scene0761_00,All,2dd91fc6a86e7c16,False,517,301,0.5822050290135397,0.2205029013539652,0.6808510638297872,1.0945242015105838,3.297687829592007,3.297687829592007,0.0,11.792800010880455,,,,,,,,,
819,scene0761_00,Top-95%,cc9392eb2439dd57,False,491,292,0.594704684317719,0.21792260692464357,0.6802443991853361,1.380858415246429,3.9824736933743594,3.9824736933743594,0.03429999924264848,8.690499991644174,,,,,,,,,
819,scene0761_00,Random-95%-seed17,79bee3eeabf8c6d3,False,491,289,0.5885947046843177,0.23014256619144602,0.6904276985743381,1.153013382081294,3.441985215185326,3.441985215185326,0.07909999112598598,10.363599983975291,,,,,,,,,
819,scene0761_00,Random-95%-seed29,de79368cac043cb5,False,491,280,0.570264765784114,0.2219959266802444,0.6802443991853361,1.3193273724871597,3.756911131113111,3.756911131113111,0.04299997817724943,12.041300011333078,,,,,,,,,
819,scene0761_00,Random-95%-seed41,e23ce2518384d699,False,491,283,0.5763747454175153,0.2240325865580448,0.6822810590631364,1.510394580856331,4.2397083635979245,4.2397083635979245,0.044400017941370606,12.913500017020851,,,,,,,,,
819,scene0761_00,Grid-RR,bc9e6d11ed0f3121,False,491,288,0.5865580448065173,0.22810590631364563,0.6985743380855397,1.0862331828132474,3.28543859359188,3.28543859359188,0.2597999991849065,10.566400014795363,,,,,,,,,
819,scene0761_00,4D-ANMS,463fd571309dcfa8,False,491,286,0.5824847250509165,0.2240325865580448,0.6761710794297352,1.0570567133678532,3.2213297684047846,3.2213297684047846,6.531899998662993,10.41849999455735,,,,,,,,,
819,scene0761_00,Unconditional Spatial,cc9392eb2439dd57,True,491,292,0.594704684317719,0.21792260692464357,0.6802443991853361,1.380858415246429,3.9824736933743594,3.9824736933743594,0.3263000107835978,0.0,,,,,,,,,
819,scene0761_00,Single-View Conditional,cc9392eb2439dd57,True,491,292,0.594704684317719,0.21792260692464357,0.6802443991853361,1.380858415246429,3.9824736933743594,3.9824736933743594,0.14359998749569058,0.0,,,,,,,,,
819,scene0761_00,CSMR,cc9392eb2439dd57,True,491,292,0.594704684317719,0.21792260692464357,0.6802443991853361,1.380858415246429,3.9824736933743594,3.9824736933743594,0.11520000407472253,0.0,0.95,491,491,0.6743774693351189,0.5625,0.625,0.5625,0.625,0
820,scene0761_00,All,fece8d601cd4c902,False,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.0,1.9234000064898282,,,,,,,,,
820,scene0761_00,Top-95%,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.0171000137925148,0.0,,,,,,,,,
820,scene0761_00,Random-95%-seed17,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.05669999518431723,0.0,,,,,,,,,
820,scene0761_00,Random-95%-seed29,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.022499996703118086,0.0,,,,,,,,,
820,scene0761_00,Random-95%-seed41,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.016000005416572094,0.0,,,,,,,,,
820,scene0761_00,Grid-RR,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.06420002318918705,0.0,,,,,,,,,
820,scene0761_00,4D-ANMS,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.09739998495206237,0.0,,,,,,,,,
820,scene0761_00,Unconditional Spatial,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.06329998723231256,0.0,,,,,,,,,
820,scene0761_00,Single-View Conditional,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.08610001532360911,0.0,,,,,,,,,
820,scene0761_00,CSMR,fece8d601cd4c902,True,8,5,0.625,0.0,0.25,111.8957542973589,57.933744712340946,111.8957542973589,0.06550000398419797,0.0,0.95,8,8,0.20349694602191448,0.25,0.25,0.25,0.25,0
821,scene0761_00,All,58a9478ec9a879a6,False,125,48,0.384,0.024,0.088,0.9661543457642373,3.9594039394459055,3.9594039394459055,0.0,9.404899989021942,,,,,,,,,
821,scene0761_00,Top-95%,b310d8aff8ff22b0,False,119,51,0.42857142857142855,0.025210084033613446,0.08403361344537816,19.824711782250635,44.36734225883101,44.36734225883101,0.02030000905506313,9.04380000429228,,,,,,,,,
821,scene0761_00,Random-95%-seed17,4cb68802cffebe21,False,119,47,0.3949579831932773,0.025210084033613446,0.09243697478991597,20.57150981839194,45.71358712088598,45.71358712088598,0.05750000127591193,9.302299993578345,,,,,,,,,
821,scene0761_00,Random-95%-seed29,9a8951447cb9c920,False,119,48,0.40336134453781514,0.025210084033613446,0.09243697478991597,18.88038582545892,42.74361454419283,42.74361454419283,0.024600012693554163,10.7447000045795,,,,,,,,,
821,scene0761_00,Random-95%-seed41,9d914f7cb2bf2812,False,119,49,0.4117647058823529,0.025210084033613446,0.09243697478991597,1.1283432413832275,5.2040128268172685,5.2040128268172685,0.017699989257380366,9.771499986527488,,,,,,,,,
821,scene0761_00,Grid-RR,82573915ad1f4222,False,119,48,0.40336134453781514,0.025210084033613446,0.08403361344537816,0.9378974262256901,3.9464789650807197,3.9464789650807197,0.12010001228190958,9.53999999910593,,,,,,,,,
821,scene0761_00,4D-ANMS,212f6638f5d59343,False,119,46,0.3865546218487395,0.025210084033613446,0.09243697478991597,1.1691559331459072,5.159117462077803,5.159117462077803,0.9772999910637736,9.805699985008687,,,,,,,,,
821,scene0761_00,Unconditional Spatial,b310d8aff8ff22b0,True,119,51,0.42857142857142855,0.025210084033613446,0.08403361344537816,19.824711782250635,44.36734225883101,44.36734225883101,0.18909998470917344,0.0,,,,,,,,,
821,scene0761_00,Single-View Conditional,b310d8aff8ff22b0,True,119,51,0.42857142857142855,0.025210084033613446,0.08403361344537816,19.824711782250635,44.36734225883101,44.36734225883101,0.1522000238765031,0.0,,,,,,,,,
821,scene0761_00,CSMR,b310d8aff8ff22b0,True,119,51,0.42857142857142855,0.025210084033613446,0.08403361344537816,19.824711782250635,44.36734225883101,44.36734225883101,0.1120000088121742,0.0,0.95,119,119,0.4724618998169899,0.5,0.75,0.5,0.75,0
822,scene0761_00,All,eeb2a320d10c3618,False,117,50,0.42735042735042733,0.08547008547008547,0.37606837606837606,4.382242694901912,63.90749161211235,63.90749161211235,0.0,8.857199980411679,,,,,,,,,
822,scene0761_00,Top-95%,7d34b34eabd6f33d,False,111,49,0.44144144144144143,0.09009009009009009,0.3963963963963964,7.801814367372485,59.09197157061178,59.09197157061178,0.022000021999701858,10.689399990951642,,,,,,,,,
822,scene0761_00,Random-95%-seed17,a087286295f7869d,False,111,47,0.42342342342342343,0.09009009009009009,0.3783783783783784,4.246362107702533,40.85567353590309,40.85567353590309,0.06230000872164965,8.799500006716698,,,,,,,,,
822,scene0761_00,Random-95%-seed29,0dd5d7be5e85186a,False,111,48,0.43243243243243246,0.08108108108108109,0.3783783783783784,4.146150563413662,41.42670607997248,41.42670607997248,0.025699991965666413,9.316099982243031,,,,,,,,,
822,scene0761_00,Random-95%-seed41,eae7ba7730aa6da6,False,111,48,0.43243243243243246,0.09009009009009009,0.38738738738738737,9.482891571442439,57.98605825008467,57.98605825008467,0.15249999705702066,9.880300000077114,,,,,,,,,
822,scene0761_00,Grid-RR,45ccf10ff493dc18,False,111,45,0.40540540540540543,0.08108108108108109,0.3783783783783784,2.4937795570427617,46.163029451989594,46.163029451989594,0.16719999257475138,10.775899980217218,,,,,,,,,
822,scene0761_00,4D-ANMS,1ab5e72b55cbdeb3,False,111,45,0.40540540540540543,0.09009009009009009,0.3783783783783784,4.08729814311788,46.87655927902996,46.87655927902996,1.4678000006824732,9.385500015923753,,,,,,,,,
822,scene0761_00,Unconditional Spatial,7d34b34eabd6f33d,True,111,49,0.44144144144144143,0.09009009009009009,0.3963963963963964,7.801814367372485,59.09197157061178,59.09197157061178,0.1306000049225986,0.0,,,,,,,,,
822,scene0761_00,Single-View Conditional,7d34b34eabd6f33d,True,111,49,0.44144144144144143,0.09009009009009009,0.3963963963963964,7.801814367372485,59.09197157061178,59.09197157061178,0.10410000686533749,0.0,,,,,,,,,
822,scene0761_00,CSMR,7d34b34eabd6f33d,True,111,49,0.44144144144144143,0.09009009009009009,0.3963963963963964,7.801814367372485,59.09197157061178,59.09197157061178,0.07759997970424592,0.0,0.95,111,111,0.5763145642530205,0.5625,0.5625,0.5625,0.5625,0
823,scene0761_00,All,9a7f9304eba34229,False,85,32,0.3764705882352941,0.07058823529411765,0.23529411764705882,0.6588024396589612,4.041602316972381,4.041602316972381,0.0,9.180799999739975,,,,,,,,,
823,scene0761_00,Top-95%,3264f00ec34649af,False,81,30,0.37037037037037035,0.07407407407407407,0.24691358024691357,16.507758850280524,69.17401441958933,69.17401441958933,0.025299988919869065,9.10289998864755,,,,,,,,,
823,scene0761_00,Random-95%-seed17,41705484fee63727,False,81,31,0.38271604938271603,0.07407407407407407,0.24691358024691357,1.9123829913276018,17.636987916672002,17.636987916672002,0.06180000491440296,8.45120000303723,,,,,,,,,
823,scene0761_00,Random-95%-seed29,1723e0780d33dc3c,False,81,32,0.3950617283950617,0.06172839506172839,0.2222222222222222,1.986000695112537,23.537046747577428,23.537046747577428,0.024100008886307478,9.10749999457039,,,,,,,,,
823,scene0761_00,Random-95%-seed41,1800c676dfce8326,False,81,29,0.35802469135802467,0.07407407407407407,0.2345679012345679,0.7200581738040452,4.8230697228778,4.8230697228778,0.017399986973032355,8.350699994480237,,,,,,,,,
823,scene0761_00,Grid-RR,b4ceeef61204750c,False,81,31,0.38271604938271603,0.07407407407407407,0.2345679012345679,0.7281208580107053,5.587333993514767,5.587333993514767,0.10189999011345208,8.915699989302084,,,,,,,,,
823,scene0761_00,4D-ANMS,4f4a20b82f45845f,False,81,28,0.345679012345679,0.07407407407407407,0.24691358024691357,0.758702381525815,5.501163835505517,5.501163835505517,0.9334000060334802,8.875600004103035,,,,,,,,,
823,scene0761_00,Unconditional Spatial,3264f00ec34649af,True,81,30,0.37037037037037035,0.07407407407407407,0.24691358024691357,16.507758850280524,69.17401441958933,69.17401441958933,0.11839999933727086,0.0,,,,,,,,,
823,scene0761_00,Single-View Conditional,3264f00ec34649af,True,81,30,0.37037037037037035,0.07407407407407407,0.24691358024691357,16.507758850280524,69.17401441958933,69.17401441958933,0.1005999802146107,0.0,,,,,,,,,
823,scene0761_00,CSMR,3264f00ec34649af,True,81,30,0.37037037037037035,0.07407407407407407,0.24691358024691357,16.507758850280524,69.17401441958933,69.17401441958933,0.08080000407062471,0.0,0.95,81,81,0.6416873346356785,0.5,0.5,0.5,0.5,0
824,scene0761_00,All,53063a13d2833fed,False,133,36,0.2706766917293233,0.10526315789473684,0.3007518796992481,2.776538933235359,6.041353455979294,6.041353455979294,0.0,8.840299997245893,,,,,,,,,
824,scene0761_00,Top-95%,b807617d2add4b29,False,126,38,0.30158730158730157,0.1111111111111111,0.29365079365079366,5.357528193824744,7.6296565045272775,7.6296565045272775,0.024100008886307478,9.577499993611127,,,,,,,,,
824,scene0761_00,Random-95%-seed17,2554412cde343496,False,126,34,0.2698412698412698,0.10317460317460317,0.30158730158730157,4.135405305737613,9.490407333110118,9.490407333110118,0.07029998232610524,8.598899992648512,,,,,,,,,
824,scene0761_00,Random-95%-seed29,1e0dd20f21a8c726,False,126,37,0.29365079365079366,0.1111111111111111,0.30158730158730157,1.8953287880645349,4.061586150678449,4.061586150678449,0.027300004148855805,8.924800000386313,,,,,,,,,
824,scene0761_00,Random-95%-seed41,e459d20c1a033fe2,False,126,40,0.31746031746031744,0.1111111111111111,0.30158730158730157,5.762022093240267,8.991900799284434,8.991900799284434,0.01960000372491777,8.42729999567382,,,,,,,,,
824,scene0761_00,Grid-RR,714d9f6fe9ce7570,False,126,35,0.2777777777777778,0.10317460317460317,0.30158730158730157,13.75136647942073,21.141946787283636,21.141946787283636,0.12769998284056783,8.655000012367964,,,,,,,,,
824,scene0761_00,4D-ANMS,692af7717b9b9d58,False,126,38,0.30158730158730157,0.1111111111111111,0.30158730158730157,2.89053173498395,6.091724637453017,6.091724637453017,1.302899996517226,8.697799989022315,,,,,,,,,
824,scene0761_00,Unconditional Spatial,b807617d2add4b29,True,126,38,0.30158730158730157,0.1111111111111111,0.29365079365079366,5.357528193824744,7.6296565045272775,7.6296565045272775,0.14650000957772136,0.0,,,,,,,,,
824,scene0761_00,Single-View Conditional,b807617d2add4b29,True,126,38,0.30158730158730157,0.1111111111111111,0.29365079365079366,5.357528193824744,7.6296565045272775,7.6296565045272775,0.10790000669658184,0.0,,,,,,,,,
824,scene0761_00,CSMR,b807617d2add4b29,True,126,38,0.30158730158730157,0.1111111111111111,0.29365079365079366,5.357528193824744,7.6296565045272775,7.6296565045272775,0.0850000069476664,0.0,0.95,126,126,0.40654084540175317,0.5,0.9375,0.5,0.9375,0
825,scene0762_00,All,818020dcc02a8706,False,773,444,0.574385510996119,0.06080206985769728,0.4139715394566624,1.1360070562209492,7.552750851185488,7.552750851185488,0.0,25.839599984465167,,,,,,,,,
825,scene0762_00,Top-95%,eae8d3431dfc0d3a,False,734,431,0.5871934604904632,0.051771117166212535,0.40599455040871935,1.0347882474734342,6.99783083932032,6.99783083932032,0.05120001151226461,18.547799991210923,,,,,,,,,
825,scene0762_00,Random-95%-seed17,44414685022b340e,False,734,412,0.5613079019073569,0.06267029972752043,0.41689373297002724,0.9581340259261456,6.55193066809171,6.55193066809171,0.09970000246539712,21.85970000573434,,,,,,,,,
825,scene0762_00,Random-95%-seed29,4b940217982577c7,False,734,416,0.5667574931880109,0.06130790190735695,0.4128065395095368,1.3243048666831732,8.939158956393637,8.939158956393637,0.059600017266348004,21.953399991616607,,,,,,,,,
825,scene0762_00,Random-95%-seed41,3a256163d1ecba3f,False,734,414,0.5640326975476839,0.06267029972752043,0.41553133514986373,1.2790881406497918,8.665269945128319,8.665269945128319,0.051499984692782164,20.68929999950342,,,,,,,,,
825,scene0762_00,Grid-RR,b66f14e2456ddce9,False,734,434,0.5912806539509536,0.05858310626702997,0.4114441416893733,1.1282450191296594,7.499114114207626,7.499114114207626,0.4070000140927732,18.395299994153902,,,,,,,,,
825,scene0762_00,4D-ANMS,d582de49d2ec7918,False,734,425,0.5790190735694822,0.06130790190735695,0.4087193460490463,1.07920537408532,7.268065600826449,7.268065600826449,14.603399991756305,16.369599994504824,,,,,,,,,
825,scene0762_00,Unconditional Spatial,eae8d3431dfc0d3a,True,734,431,0.5871934604904632,0.051771117166212535,0.40599455040871935,1.0347882474734342,6.99783083932032,6.99783083932032,0.7430999830830842,0.0,,,,,,,,,
825,scene0762_00,Single-View Conditional,eae8d3431dfc0d3a,True,734,431,0.5871934604904632,0.051771117166212535,0.40599455040871935,1.0347882474734342,6.99783083932032,6.99783083932032,0.19610000890679657,0.0,,,,,,,,,
825,scene0762_00,CSMR,eae8d3431dfc0d3a,True,734,431,0.5871934604904632,0.051771117166212535,0.40599455040871935,1.0347882474734342,6.99783083932032,6.99783083932032,0.18619999173097312,0.0,0.95,734,734,0.8088138975000628,0.8125,0.8125,0.8125,0.8125,0
826,scene0762_00,All,86545b405781024e,False,377,176,0.46684350132625996,0.11671087533156499,0.33156498673740054,1.9433148536619618,2.8219514064296054,2.8219514064296054,0.0,17.305499990470707,,,,,,,,,
826,scene0762_00,Top-95%,6c2a72e681e0bc4d,False,358,170,0.4748603351955307,0.11452513966480447,0.3324022346368715,1.9129169335833895,2.752489432390743,2.752489432390743,0.028799986466765404,15.555700025288388,,,,,,,,,
826,scene0762_00,Random-95%-seed17,8818c7cddcdc779a,False,358,161,0.44972067039106145,0.11731843575418995,0.33519553072625696,1.9253851614591464,2.77068439564323,2.77068439564323,0.0709999876562506,15.774100000271574,,,,,,,,,
826,scene0762_00,Random-95%-seed29,9d27485629246676,False,358,173,0.48324022346368717,0.11731843575418995,0.3268156424581006,1.8960382624749545,2.7523952895634984,2.7523952895634984,0.03560000914148986,19.660299993120134,,,,,,,,,
826,scene0762_00,Random-95%-seed41,873e844a9359c010,False,358,176,0.49162011173184356,0.12011173184357542,0.3324022346368715,1.8904897823425306,2.742592167870071,2.742592167870071,0.02750000567175448,17.596499994397163,,,,,,,,,
