index,scene_id,method,matches,inliers,inlier_ratio,epi_precision_1px,epi_precision_3px,rotation_error_deg,translation_error_deg,pose_error_deg,selection_ms,pose_ms
938,scene0769_00,grid_round_robin,46,29,0.6304347826086957,0.0,0.0,3.288871158892921,41.739886876037275,41.739886876037275,0.20079995738342404,5.807399982586503
938,scene0769_00,anms_4d,46,31,0.6739130434782609,0.0,0.0,3.2379582991807223,41.47956917441165,41.47956917441165,0.5902999546378851,5.525599990505725
939,scene0769_00,grid_round_robin,286,146,0.5104895104895105,0.26223776223776224,0.6328671328671329,1.1978961906043055,4.0270708062624,4.0270708062624,0.41360000614076853,31.361399975139648
939,scene0769_00,anms_4d,286,143,0.5,0.26223776223776224,0.6083916083916084,1.1675274222913912,4.287331576020146,4.287331576020146,3.8354999851435423,32.439200032968074
940,scene0769_00,grid_round_robin,72,43,0.5972222222222222,0.1111111111111111,0.5138888888888888,1.181378831438415,8.982460215758826,8.982460215758826,0.2031000331044197,8.604000031482428
940,scene0769_00,anms_4d,72,40,0.5555555555555556,0.125,0.5416666666666666,1.0809478171961797,9.713612840140632,9.713612840140632,0.8431000169366598,12.542399985250086
941,scene0769_00,grid_round_robin,262,152,0.5801526717557252,0.46946564885496184,0.8893129770992366,1.4337139669476975,14.729838252819551,14.729838252819551,0.3176999744027853,19.136900024022907
941,scene0769_00,anms_4d,262,149,0.5687022900763359,0.4541984732824427,0.8740458015267175,1.457472172084115,15.141174892209051,15.141174892209051,4.003500042017549,22.956600005272776
942,scene0769_00,grid_round_robin,230,115,0.5,0.08695652173913043,0.20434782608695654,1.5501762849870395,8.468461458325496,8.468461458325496,0.28360000578686595,28.238400002010167
942,scene0769_00,anms_4d,230,113,0.49130434782608695,0.0782608695652174,0.18695652173913044,1.6700894242639335,8.599921243532119,8.599921243532119,2.972799993585795,28.33259996259585
943,scene0769_00,grid_round_robin,206,79,0.38349514563106796,0.07281553398058252,0.19902912621359223,1.4687909930415481,3.3283169602075153,3.3283169602075153,0.25460001779720187,21.36329998029396
943,scene0769_00,anms_4d,206,75,0.3640776699029126,0.06796116504854369,0.1941747572815534,1.4394228100684434,3.439875787830789,3.439875787830789,2.615200006403029,22.320899995975196
944,scene0769_00,grid_round_robin,250,81,0.324,0.104,0.284,0.8289574780653662,6.469516786516108,6.469516786516108,0.43260003440082073,23.645500012207776
944,scene0769_00,anms_4d,250,74,0.296,0.096,0.272,1.0414037868611856,5.309968573706475,5.309968573706475,3.2986000296659768,24.283099977765232
945,scene0770_00,grid_round_robin,242,64,0.2644628099173554,0.16942148760330578,0.4132231404958678,0.8425134464015762,9.284451046482223,9.284451046482223,0.7344000041484833,21.401399979367852
945,scene0770_00,anms_4d,242,57,0.23553719008264462,0.15702479338842976,0.4132231404958678,0.7622362377921014,4.436919073675143,4.436919073675143,3.287699946667999,20.088699995540082
946,scene0770_00,grid_round_robin,105,43,0.4095238095238095,0.05714285714285714,0.3047619047619048,0.6750493259448419,1.083449756936767,1.083449756936767,0.208500016015023,17.00749999145046
946,scene0770_00,anms_4d,105,44,0.41904761904761906,0.05714285714285714,0.3142857142857143,0.6942946337512143,1.1049933329308403,1.1049933329308403,1.2990999966859818,16.64730004267767
947,scene0770_00,grid_round_robin,158,48,0.3037974683544304,0.0379746835443038,0.1962025316455696,0.777129266623529,1.0332471023562644,1.0332471023562644,0.2799999783746898,19.441300013568252
947,scene0770_00,anms_4d,158,49,0.310126582278481,0.04430379746835443,0.1962025316455696,0.39447989075677187,1.5749146120973192,1.5749146120973192,1.9367000204510987,19.867499999236315
