index,scene_id,method,matches,inliers,inlier_ratio,epi_precision_1px,epi_precision_3px,rotation_error_deg,translation_error_deg,pose_error_deg,selection_ms,pose_ms
886,0022_0,anms_4d,1129,774,0.6855624446412755,0.6802480070859167,0.9920283436669619,0.6625728928424509,2.4508823780048936,2.4508823780048936,25.23460000520572,36.45079996204004
887,0022_0,grid_round_robin,800,514,0.6425,0.535,0.92375,0.34463928685050527,3.8637944704595837,3.8637944704595837,0.5751000135205686,43.5546999797225
887,0022_0,anms_4d,800,501,0.62625,0.53,0.92375,0.34183586771988267,3.838151096246142,3.838151096246142,15.85749996593222,44.41720002796501
888,0022_0,grid_round_robin,309,185,0.598705501618123,0.5792880258899676,0.9611650485436893,1.4447942590862712,0.5357574873088331,1.4447942590862712,0.35589997423812747,17.710199987050146
888,0022_0,anms_4d,309,187,0.6051779935275081,0.5566343042071198,0.948220064724919,2.1794581734623146,0.8944616811756088,2.1794581734623146,4.371000046376139,17.953200032934546
889,0022_0,grid_round_robin,399,260,0.6516290726817042,0.6842105263157895,0.9924812030075187,0.5183743835268327,6.0516161377332205,6.0516161377332205,0.43919996824115515,22.386000026017427
889,0022_0,anms_4d,399,261,0.6541353383458647,0.6942355889724311,0.9949874686716792,0.45794952455274307,4.965463128775257,4.965463128775257,6.061099993530661,16.086400020867586
890,0022_0,grid_round_robin,719,501,0.6968011126564673,0.4617524339360223,0.9304589707927677,0.46923830998985355,2.3855760688088288,2.3855760688088288,0.5680000176653266,24.999999965075403
890,0022_0,anms_4d,719,481,0.6689847009735744,0.45897079276773295,0.9318497913769124,0.45008320752691516,2.311869620503263,2.311869620503263,12.883200019132346,26.987800025381148
891,0022_0,grid_round_robin,407,283,0.6953316953316954,0.5184275184275184,0.914004914004914,3.399410008344355,2.9543499682342644,3.399410008344355,0.37700001848861575,15.372900001239032
891,0022_0,anms_4d,407,274,0.6732186732186732,0.4987714987714988,0.9066339066339066,3.350016580212655,2.9311512405231954,3.350016580212655,6.3325000228360295,18.073600018396974
892,0022_0,grid_round_robin,624,464,0.7435897435897436,0.6923076923076923,0.969551282051282,0.29780603637293435,2.498452147490329,2.498452147490329,0.4944000393152237,18.69919995078817
892,0022_0,anms_4d,624,464,0.7435897435897436,0.6971153846153846,0.9727564102564102,0.2715447561129575,2.2740334393634556,2.2740334393634556,10.633700003381819,20.81489999545738
893,0022_0,grid_round_robin,545,376,0.689908256880734,0.6660550458715596,0.9669724770642202,0.4719068350026339,1.0569768668956998,1.0569768668956998,0.4960000514984131,17.07580004585907
893,0022_0,anms_4d,545,376,0.689908256880734,0.6623853211009174,0.9522935779816514,0.2881216817638363,0.6583083462446924,0.6583083462446924,9.089500003028661,24.074300017673522
894,0022_0,grid_round_robin,715,508,0.7104895104895105,0.6643356643356644,0.972027972027972,0.0931356633961993,1.7033985917445909,1.7033985917445909,0.5617000279016793,27.24949998082593
894,0022_0,anms_4d,715,486,0.6797202797202797,0.634965034965035,0.972027972027972,0.09702647174692007,1.7624679053069319,1.7624679053069319,13.182899972889572,27.941900014411658
895,0022_0,grid_round_robin,1034,775,0.7495164410058027,0.730174081237911,0.9816247582205029,0.03566862163515722,0.7538217353308801,0.7538217353308801,0.7430000114254653,38.87290001148358
895,0022_0,anms_4d,1034,761,0.7359767891682786,0.7176015473887815,0.9787234042553191,0.03592520864000244,0.5129668821619416,0.5129668821619416,23.03330000722781,38.53799996431917
896,0022_0,grid_round_robin,443,259,0.5846501128668171,0.5869074492099323,0.9503386004514672,0.41194119344454777,2.219560062335602,2.219560062335602,0.4268999909982085,24.95289995567873
896,0022_0,anms_4d,443,251,0.5665914221218962,0.5733634311512416,0.9413092550790068,0.5444305006734926,2.7292317379534436,2.7292317379534436,6.865200004540384,33.019900030922145
897,0022_0,grid_round_robin,580,350,0.603448275862069,0.6051724137931035,0.9327586206896552,0.09609752836976829,0.5137218806702352,0.5137218806702352,0.4727999912574887,34.11720000440255
897,0022_0,anms_4d,580,347,0.5982758620689655,0.596551724137931,0.9310344827586207,0.09530105403550743,0.5178229954254772,0.5178229954254772,9.648000006563962,38.5095999808982
898,0022_0,grid_round_robin,604,409,0.6771523178807947,0.6456953642384106,0.9437086092715232,0.036606492431304455,0.22549983163724346,0.22549983163724346,0.4621000261977315,20.354699983727187
898,0022_0,anms_4d,604,400,0.6622516556291391,0.640728476821192,0.9437086092715232,0.03552784762090488,0.18378668544102028,0.18378668544102028,10.69549995008856,29.89140001591295
899,0022_0,grid_round_robin,668,490,0.7335329341317365,0.7290419161676647,0.9670658682634731,0.5168571567223335,4.00055305173245,4.00055305173245,0.5394999752752483,35.9407999785617
899,0022_0,anms_4d,668,477,0.7140718562874252,0.7170658682634731,0.9655688622754491,0.5358148056085079,4.138287586604083,4.138287586604083,11.683000018820167,31.052499951329082
900,0022_0,grid_round_robin,499,337,0.6753507014028056,0.6533066132264529,0.9438877755511023,1.2463499173507215,0.8313678077699841,1.2463499173507215,0.47500000800937414,15.613599971402436
900,0022_0,anms_4d,499,338,0.6773547094188377,0.6432865731462926,0.9378757515030061,1.1225656126687504,0.7673969087011999,1.1225656126687504,7.988700002897531,13.74189998023212
901,0022_0,grid_round_robin,461,321,0.6963123644251626,0.5574837310195228,0.9370932754880694,1.1387660493988458,0.6161383746589787,1.1387660493988458,0.4474000306800008,19.00739996926859
901,0022_0,anms_4d,461,322,0.6984815618221258,0.559652928416486,0.9370932754880694,1.1275187599603709,0.6105774592066349,1.1275187599603709,7.389999984297901,19.125599996186793
902,0022_0,grid_round_robin,159,101,0.6352201257861635,0.5534591194968553,0.8805031446540881,5.148081367134818,0.7675733658797441,5.148081367134818,0.2536000101827085,12.420899991411716
902,0022_0,anms_4d,159,97,0.610062893081761,0.5283018867924528,0.8616352201257862,5.163198254411101,0.8020891622113785,5.163198254411101,1.9970000139437616,10.282200004439801
903,0022_0,grid_round_robin,237,143,0.6033755274261603,0.5485232067510548,0.9071729957805907,1.389644503604029,0.6115003123663282,1.389644503604029,0.3408000338822603,15.056700038257986
903,0022_0,anms_4d,237,141,0.5949367088607594,0.540084388185654,0.9029535864978903,1.0223348469254814,0.4843517157677001,1.0223348469254814,3.125899995211512,14.292199979536235
904,0022_0,grid_round_robin,187,112,0.5989304812834224,0.6363636363636364,0.983957219251337,1.5223212809323179,15.967714360693137,15.967714360693137,0.25839998852461576,18.49469996523112
904,0022_0,anms_4d,187,110,0.5882352941176471,0.6203208556149733,0.9732620320855615,1.6160545790512608,17.542548864545843,17.542548864545843,2.439800009597093,20.78380004968494
905,0022_0,grid_round_robin,516,340,0.6589147286821705,0.5697674418604651,0.9244186046511628,0.5051848770873769,0.8603652648027816,0.8603652648027816,0.7026999955996871,23.596599989105016
905,0022_0,anms_4d,516,336,0.6511627906976745,0.5697674418604651,0.9224806201550387,0.5295691326277573,0.9071872725900196,0.9071872725900196,8.215800044126809,18.488500034436584
906,0022_0,grid_round_robin,615,439,0.7138211382113822,0.6861788617886179,0.9723577235772358,0.28769884958545416,0.3401817543930348,0.3401817543930348,0.49459998263046145,18.293300003279
906,0022_0,anms_4d,615,442,0.71869918699187,0.6861788617886179,0.967479674796748,0.3732751628766185,0.4444041493149848,0.4444041493149848,10.633900004904717,12.868299963884056
907,0022_0,grid_round_robin,470,303,0.6446808510638298,0.6319148936170212,0.9808510638297873,0.3763988372570446,1.0756306056735938,1.0756306056735938,0.4602000117301941,20.375400024931878
907,0022_0,anms_4d,470,291,0.6191489361702127,0.6127659574468085,0.9702127659574468,0.230893478829848,0.7868193028069321,0.7868193028069321,7.6902000000700355,22.266299987677485
908,0022_0,grid_round_robin,513,359,0.6998050682261209,0.6569200779727096,0.9883040935672515,0.19486672159401847,0.13850438042794644,0.19486672159401847,0.4935999750159681,15.478099987376481
908,0022_0,anms_4d,513,347,0.6764132553606238,0.6296296296296297,0.9844054580896686,0.3630047407904381,0.2376294466209136,0.3630047407904381,8.502499957103282,23.560100002214313
909,0022_0,grid_round_robin,375,245,0.6533333333333333,0.576,0.9413333333333334,1.1063704329855666,1.6056842462220866,1.6056842462220866,0.39499998092651367,16.062700015027076
909,0022_0,anms_4d,375,239,0.6373333333333333,0.5626666666666666,0.936,1.1716297638619741,1.7034540817248571,1.7034540817248571,5.443900008685887,17.474699998274446
910,0022_0,grid_round_robin,637,458,0.7189952904238619,0.6860282574568289,0.9921507064364207,0.16684938521474693,0.3342270060261812,0.3342270060261812,0.5856000352650881,16.27430005464703
910,0022_0,anms_4d,637,453,0.7111459968602826,0.6813186813186813,0.9905808477237049,0.1912535362523543,0.39344215082404943,0.39344215082404943,11.171899968758225,17.45909999590367
911,0022_0,grid_round_robin,636,448,0.7044025157232704,0.6792452830188679,0.9764150943396226,0.4469303019340298,1.1191232730832072,1.1191232730832072,0.5805999971926212,29.392800002824515
911,0022_0,anms_4d,636,434,0.6823899371069182,0.6556603773584906,0.9685534591194969,0.4795594291874873,1.1984503417418642,1.1984503417418642,11.142499977722764,26.569099980406463
912,0022_0,grid_round_robin,916,556,0.6069868995633187,0.5949781659388647,0.9737991266375546,0.5855799014827202,1.3526810714239357,1.3526810714239357,0.7241999846883118,49.699700030032545
912,0022_0,anms_4d,916,546,0.5960698689956332,0.584061135371179,0.9716157205240175,0.5862495860493572,1.3468994539007753,1.3468994539007753,18.470200011506677,45.5769999534823
913,0022_0,grid_round_robin,435,305,0.7011494252873564,0.6896551724137931,0.9586206896551724,0.0719763013481612,0.045750901317348214,0.0719763013481612,0.41470001451671124,11.31799997529015
913,0022_0,anms_4d,435,296,0.6804597701149425,0.6620689655172414,0.9563218390804598,0.24159241754082833,0.12552464834609517,0.24159241754082833,6.6420999937690794,15.427600010298193
914,0022_0,grid_round_robin,879,474,0.5392491467576792,0.4948805460750853,0.9488054607508533,0.3474704348501681,0.2925286547361356,0.3474704348501681,0.792600039858371,53.539899992756546
914,0022_0,anms_4d,879,466,0.5301478953356087,0.48236632536973834,0.9340159271899886,0.19255365092329738,0.2305861516574489,0.2305861516574489,17.564899986609817,57.474999979604036
915,0022_0,grid_round_robin,619,414,0.6688206785137318,0.6365105008077544,0.9806138933764136,4.152960221507625,7.609499126489797,7.609499126489797,0.5764999659731984,28.479100030381233
915,0022_0,anms_4d,619,404,0.6526655896607432,0.6316639741518578,0.9806138933764136,3.2581956143442,5.950981425132876,5.950981425132876,10.972400021273643,33.562099968548864
916,0022_0,grid_round_robin,338,244,0.7218934911242604,0.5828402366863905,0.9467455621301775,0.7493588116788502,0.4835536467081722,0.7493588116788502,0.41450001299381256,8.910599979571998
916,0022_0,anms_4d,338,236,0.6982248520710059,0.5591715976331361,0.9437869822485208,0.6552480996202786,0.44451786393498316,0.6552480996202786,4.846800002269447,12.632999976631254
917,0022_0,grid_round_robin,192,101,0.5260416666666666,0.4739583333333333,0.8489583333333334,5.8947237707737425,3.9147021573887146,5.8947237707737425,0.26570004411041737,20.95570001984015
917,0022_0,anms_4d,192,109,0.5677083333333334,0.46875,0.84375,10.229926192846522,6.938638150705731,10.229926192846522,2.468799997586757,14.35830001719296
918,0022_0,grid_round_robin,688,476,0.6918604651162791,0.6715116279069767,0.9723837209302325,0.4141921541863961,2.2748698419385036,2.2748698419385036,0.5323000368662179,26.46309998817742
918,0022_0,anms_4d,688,450,0.6540697674418605,0.6438953488372093,0.9651162790697675,0.4714397657507191,2.6929254157349938,2.6929254157349938,12.407399946823716,36.7915999959223
919,0022_0,grid_round_robin,490,354,0.7224489795918367,0.710204081632653,0.9836734693877551,0.09427155048021613,0.06395740844714241,0.09427155048021613,0.45359996147453785,16.169400012586266
919,0022_0,anms_4d,490,339,0.6918367346938775,0.6836734693877551,0.9816326530612245,0.10737516039051795,0.08915667002092585,0.10737516039051795,7.655799970962107,15.03240002784878
920,0022_0,grid_round_robin,686,521,0.7594752186588921,0.7128279883381924,0.9941690962099126,0.29995261286773656,0.4565453156589826,0.4565453156589826,0.6784999859519303,14.131900039501488
920,0022_0,anms_4d,686,500,0.7288629737609329,0.6924198250728864,0.9912536443148688,0.33892899222136214,0.5735137230960009,0.5735137230960009,12.397299986332655,17.36160001019016
921,0022_0,grid_round_robin,431,278,0.6450116009280742,0.654292343387471,0.9582366589327146,1.5957679940114486,0.9168557931940549,1.5957679940114486,0.3780000261031091,18.4235000051558
921,0022_0,anms_4d,431,276,0.6403712296983759,0.642691415313225,0.9605568445475638,1.7790765196046707,1.0006412380175351,1.7790765196046707,6.546099961269647,14.860700001008809
922,0022_0,grid_round_robin,409,278,0.6797066014669927,0.6650366748166259,0.960880195599022,0.6572767470320395,0.8011970129620054,0.8011970129620054,0.37460000021383166,12.461400008760393
922,0022_0,anms_4d,409,268,0.6552567237163814,0.6430317848410758,0.9584352078239609,0.6041303876992088,0.7236874113370367,0.7236874113370367,6.308399955742061,18.251100031193346
923,0022_0,grid_round_robin,448,332,0.7410714285714286,0.6875,0.9799107142857143,0.38837261337707546,0.8233650039593897,0.8233650039593897,0.8376000332646072,12.795699993148446
923,0022_0,anms_4d,448,317,0.7075892857142857,0.6607142857142857,0.96875,0.42848076750176617,0.9124748031930654,0.9124748031930654,6.967499968595803,16.04429999133572
924,0022_0,grid_round_robin,238,152,0.6386554621848739,0.6008403361344538,0.9621848739495799,1.9452756826158948,2.230544065442086,2.230544065442086,0.27439999394118786,15.235200000461191
924,0022_0,anms_4d,238,147,0.6176470588235294,0.5966386554621849,0.9537815126050421,1.5516142389900298,2.823790424440566,2.823790424440566,4.222799965646118,13.69440002599731
925,0022_0,grid_round_robin,438,341,0.7785388127853882,0.7146118721461188,0.9748858447488584,0.1979881452580163,0.2708408806895114,0.2708408806895114,0.41179999243468046,10.154099960345775
925,0022_0,anms_4d,438,333,0.7602739726027398,0.7054794520547946,0.9726027397260274,0.2093021452854855,0.26950073568857114,0.26950073568857114,7.389300037175417,9.567400033120066
926,0022_0,grid_round_robin,200,121,0.605,0.69,0.98,3.628116902175571,12.671823025193628,12.671823025193628,0.27980003505945206,15.415799978654832
926,0022_0,anms_4d,200,118,0.59,0.7,0.97,3.1397646442827116,10.90302989253431,10.90302989253431,2.600999956484884,16.60159998573363
927,0022_0,grid_round_robin,234,123,0.5256410256410257,0.5128205128205128,0.9273504273504274,2.3724222693580446,3.467154751691335,3.467154751691335,0.3076000139117241,21.94830001099035
927,0022_0,anms_4d,234,122,0.5213675213675214,0.49145299145299143,0.9102564102564102,8.590138532853338,10.412242496671709,10.412242496671709,3.249300003517419,26.355399983003736
928,0022_0,grid_round_robin,483,301,0.6231884057971014,0.5859213250517599,0.9503105590062112,1.5221941950296962,5.267751972090232,5.267751972090232,0.6113999988883734,32.90980000747368
928,0022_0,anms_4d,483,293,0.6066252587991718,0.5817805383022774,0.9358178053830227,1.5865448176381685,5.487215595662875,5.487215595662875,7.577900018077344,30.51660000346601
929,0022_0,grid_round_robin,168,121,0.7202380952380952,0.5416666666666666,0.9464285714285714,5.929687854297183,9.4061295262036,9.4061295262036,0.23420003708451986,7.182100031059235
929,0022_0,anms_4d,168,121,0.7202380952380952,0.5357142857142857,0.9404761904761905,6.43530226773221,10.085845422858585,10.085845422858585,2.2470999974757433,14.504300022963434
930,0022_0,grid_round_robin,252,151,0.5992063492063492,0.5992063492063492,0.9603174603174603,3.0539713784094356,5.411444729977684,5.411444729977684,0.30210003023967147,17.40259997313842
930,0022_0,anms_4d,252,147,0.5833333333333334,0.5992063492063492,0.9603174603174603,1.7817594724419894,3.4450945035742446,3.4450945035742446,3.5887000267393887,17.83399999840185
931,0022_0,grid_round_robin,549,326,0.5938069216757741,0.48633879781420764,0.8597449908925319,0.6998210707104737,2.160293534907743,2.160293534907743,0.4985000123269856,26.250800001434982
931,0022_0,anms_4d,549,313,0.5701275045537341,0.4790528233151184,0.8524590163934426,0.7667007291919853,2.223657029928594,2.223657029928594,9.561400045640767,42.3124999506399
932,0022_0,grid_round_robin,195,90,0.46153846153846156,0.48205128205128206,0.8769230769230769,2.0566130338973143,0.5217306660216093,2.0566130338973143,0.24229998234659433,25.31749999616295
932,0022_0,anms_4d,195,91,0.4666666666666667,0.4666666666666667,0.8769230769230769,4.133256506230514,1.5253592166545282,4.133256506230514,2.5232999469153583,23.419700039085
933,0022_0,grid_round_robin,634,370,0.583596214511041,0.5457413249211357,0.9542586750788643,1.0482967155514575,0.41685906643526405,1.0482967155514575,0.5281000048853457,42.91169997304678
933,0022_0,anms_4d,634,366,0.5772870662460567,0.5299684542586751,0.9526813880126183,1.115450291684825,0.4302339553477172,1.115450291684825,12.230400054249913,31.22950001852587
934,0022_0,grid_round_robin,152,58,0.3815789473684211,0.39473684210526316,0.7631578947368421,5.217727702059854,0.7185631226855749,5.217727702059854,0.2536000101827085,18.298500042874366
934,0022_0,anms_4d,152,58,0.3815789473684211,0.3684210526315789,0.7368421052631579,18.087856809682965,4.424363970841899,18.087856809682965,2.0470000454224646,20.374400017317384
935,0022_0,grid_round_robin,440,295,0.6704545454545454,0.6545454545454545,0.9954545454545455,2.500469945019465,17.952170910954482,17.952170910954482,0.5004999693483114,21.90420002443716
935,0022_0,anms_4d,440,285,0.6477272727272727,0.6363636363636364,0.9931818181818182,1.372437266872859,8.268572493413652,8.268572493413652,6.92210003035143,22.29809999698773
936,0022_0,grid_round_robin,95,38,0.4,0.3684210526315789,0.7473684210526316,7.336663662925345,5.749785820153094,7.336663662925345,0.20300003234297037,17.57020002696663
936,0022_0,anms_4d,95,40,0.42105263157894735,0.3684210526315789,0.7473684210526316,18.561234571974346,4.606541708203247,18.561234571974346,1.2042000307701528,16.624599986243993
937,0022_0,grid_round_robin,440,255,0.5795454545454546,0.4590909090909091,0.8386363636363636,1.8600051774003938,1.4892933603158283,1.8600051774003938,0.4372000112198293,32.53270004643127
937,0022_0,anms_4d,440,247,0.5613636363636364,0.4409090909090909,0.8272727272727273,1.7983026881260873,1.4338338047352372,1.7983026881260873,7.166999974288046,34.90159998182207
938,0022_0,grid_round_robin,167,76,0.4550898203592814,0.5449101796407185,0.9461077844311377,5.799053026064675,4.676989822779839,5.799053026064675,0.22719998378306627,25.858999986667186
938,0022_0,anms_4d,167,73,0.437125748502994,0.5329341317365269,0.9401197604790419,5.825523219632363,4.763097828163831,5.825523219632363,2.1083999890834093,23.374299984425306
939,0022_0,grid_round_robin,211,158,0.7488151658767772,0.7061611374407583,0.981042654028436,1.7183885290026357,3.585353832257089,3.585353832257089,0.2547000185586512,7.864700048230588
939,0022_0,anms_4d,211,155,0.7345971563981043,0.6966824644549763,0.976303317535545,1.7832363219382623,3.7232018167792065,3.7232018167792065,2.997900010086596,7.432200014591217
940,0022_0,grid_round_robin,400,221,0.5525,0.5275,0.9625,2.4716380017858266,3.446949602355112,3.446949602355112,0.4140000091865659,27.629800024442375
940,0022_0,anms_4d,400,216,0.54,0.5175,0.955,3.299657008785797,4.351273143272712,4.351273143272712,5.892899993341416,34.41189997829497
941,0022_0,grid_round_robin,321,230,0.7165109034267912,0.6043613707165109,0.9688473520249221,0.30808852660614633,0.1430666118434788,0.30808852660614633,0.3150000120513141,8.131000038702041
941,0022_0,anms_4d,321,231,0.719626168224299,0.6074766355140186,0.9626168224299065,0.3105254815899197,0.14046170298769775,0.3105254815899197,4.8405000125057995,12.180799967609346
942,0022_0,grid_round_robin,582,408,0.7010309278350515,0.627147766323024,0.9690721649484536,0.3966809793108135,3.5263133033012632,3.5263133033012632,0.4971000016666949,19.40300001297146
942,0022_0,anms_4d,582,405,0.6958762886597938,0.6151202749140894,0.9656357388316151,0.40141276889232236,3.5763623666404034,3.5763623666404034,9.646999998949468,19.204099953640252
943,0022_0,grid_round_robin,277,180,0.6498194945848376,0.6570397111913358,0.9747292418772563,3.393840910308964,8.975901980763878,8.975901980763878,0.37080002948641777,15.414099965710193
943,0022_0,anms_4d,277,183,0.6606498194945848,0.6462093862815884,0.9675090252707581,2.5188158695946985,6.858588060653541,6.858588060653541,3.824499959591776,15.760399983264506
944,0022_0,grid_round_robin,204,122,0.5980392156862745,0.5049019607843137,0.8578431372549019,1.002848284564239,0.2717791182292284,1.002848284564239,0.2739999908953905,14.172399998642504
944,0022_0,anms_4d,204,116,0.5686274509803921,0.5049019607843137,0.8627450980392157,1.0042091644496873,0.27034773434089976,1.0042091644496873,2.693900023587048,16.131400014273822
945,0022_0,grid_round_robin,479,326,0.6805845511482255,0.5532359081419624,0.9227557411273486,0.7378897526043002,0.7447489453897632,0.7447489453897632,0.4181999829597771,19.801899965386838
945,0022_0,anms_4d,479,314,0.6555323590814196,0.5407098121085595,0.9102296450939458,0.7462651035075303,0.7554307650328951,0.7554307650328951,7.45550001738593,19.072399998549372
946,0022_0,grid_round_robin,168,85,0.5059523809523809,0.47023809523809523,0.9107142857142857,3.1940050242724807,4.826008725755771,4.826008725755771,0.22419996093958616,24.44509998895228
946,0022_0,anms_4d,168,85,0.5059523809523809,0.4583333333333333,0.8988095238095238,2.1725873455289295,7.720444488771268,7.720444488771268,2.265000017359853,24.940700037404895
947,0022_0,grid_round_robin,337,207,0.6142433234421365,0.5905044510385756,0.9495548961424333,3.044156342012496,6.277816466942873,6.277816466942873,0.5148000200279057,14.680899970699102
947,0022_0,anms_4d,337,201,0.5964391691394659,0.5816023738872403,0.9376854599406528,2.7497358198039024,5.669419834317094,5.669419834317094,4.980099969543517,18.89800000935793
948,0022_0,grid_round_robin,460,365,0.7934782608695652,0.5282608695652173,0.9304347826086956,0.8203134181280963,0.42719364933803944,0.8203134181280963,0.4569000448100269,10.970500006806105
948,0022_0,anms_4d,460,363,0.7891304347826087,0.5195652173913043,0.9239130434782609,0.7042313370132384,0.3559221636273533,0.7042313370132384,7.228699978441,12.107899994589388
949,0022_0,grid_round_robin,940,654,0.6957446808510638,0.674468085106383,0.9797872340425532,1.1502565035504628,3.050575989229923,3.050575989229923,0.6889000069350004,39.80360005516559
949,0022_0,anms_4d,940,653,0.6946808510638298,0.6723404255319149,0.9744680851063829,1.2342940846563122,3.282685205594912,3.282685205594912,19.117999996524304,25.254599982872605
950,0022_0,grid_round_robin,682,487,0.7140762463343109,0.5263929618768328,0.9545454545454546,0.6644259975527556,0.8867474655941834,0.8867474655941834,0.5362999509088695,16.42070000525564
950,0022_0,anms_4d,682,480,0.7038123167155426,0.5263929618768328,0.9501466275659824,0.6479098995140549,0.8591795068735961,0.8591795068735961,12.31060002464801,17.68599997740239
951,0022_0,grid_round_robin,102,50,0.49019607843137253,0.37254901960784315,0.7941176470588235,23.850858526636035,20.16719877490599,23.850858526636035,0.22819999139755964,18.85320001747459
951,0022_0,anms_4d,102,56,0.5490196078431373,0.3627450980392157,0.8235294117647058,20.911166861650372,19.241693838860066,20.911166861650372,1.429000054486096,13.121700030751526
952,0022_0,grid_round_robin,363,239,0.6584022038567493,0.6253443526170799,0.9889807162534435,0.746251906750157,3.180445577567164,3.180445577567164,0.35580003168433905,17.443199991248548
952,0022_0,anms_4d,363,231,0.6363636363636364,0.6088154269972452,0.9917355371900827,0.9028323514255376,3.796813858599116,3.796813858599116,5.3681000135838985,17.08730001701042
953,0022_0,grid_round_robin,559,389,0.6958855098389982,0.6100178890876565,0.9660107334525939,0.42918327457842276,0.8169865162154263,0.8169865162154263,0.5133000086061656,19.29040002869442
953,0022_0,anms_4d,559,384,0.6869409660107334,0.6118067978533095,0.960644007155635,0.38269122313860415,0.7240522883023253,0.7240522883023253,9.222800028510392,18.15079996595159
954,0022_0,grid_round_robin,366,209,0.5710382513661202,0.5437158469945356,0.9344262295081968,1.046806716545426,2.0745054780426395,2.0745054780426395,0.35879999632015824,24.569100001826882
954,0022_0,anms_4d,366,204,0.5573770491803278,0.5355191256830601,0.9180327868852459,1.117141149391552,2.2222323318592814,2.2222323318592814,5.283599952235818,24.391899991314858
955,0022_0,grid_round_robin,675,482,0.7140740740740741,0.5792592592592593,0.8740740740740741,0.9121439027529794,12.062795694354362,12.062795694354362,0.5228999652899802,25.427800021134317
955,0022_0,anms_4d,675,480,0.7111111111111111,0.5733333333333334,0.8637037037037038,0.9212702433607042,12.244931277325453,12.244931277325453,12.053599988576025,24.65239999582991
956,0022_0,grid_round_robin,465,308,0.6623655913978495,0.6494623655913978,0.9634408602150538,1.1705992408782688,2.279571867814946,2.279571867814946,0.45659998431801796,14.885500015225261
956,0022_0,anms_4d,465,301,0.6473118279569893,0.6301075268817204,0.9591397849462365,0.9006584017855737,1.7753074910702156,1.7753074910702156,7.511799980420619,26.480200001969934
957,0022_0,grid_round_robin,569,349,0.6133567662565905,0.6186291739894552,0.9806678383128296,0.29818879499419587,3.5434230605735437,3.5434230605735437,0.5966000026091933,30.287900008261204
957,0022_0,anms_4d,569,340,0.5975395430579965,0.6080843585237259,0.9753954305799648,0.29673862089938546,3.5578036601544154,3.5578036601544154,9.819599974434823,34.66210002079606
958,0022_0,grid_round_robin,168,101,0.6011904761904762,0.6964285714285714,0.9940476190476191,11.018280535427229,81.93961094196527,81.93961094196527,0.32409996492788196,15.014100004918873
958,0022_0,anms_4d,168,104,0.6190476190476191,0.7083333333333334,0.9940476190476191,0.9751653394186144,3.1255427429865117,3.1255427429865117,2.1855999948456883,11.840099992696196
959,0022_0,grid_round_robin,256,142,0.5546875,0.45703125,0.8046875,1.0234437303830068,0.37473762264437066,1.0234437303830068,0.32329995883628726,21.18839998729527
959,0022_0,anms_4d,256,143,0.55859375,0.453125,0.796875,0.5202693604711951,0.2055582614120004,0.5202693604711951,3.481999970972538,17.59420003509149
960,0022_0,grid_round_robin,587,405,0.6899488926746167,0.5945485519591142,0.9608177172061328,0.2322493069636857,0.42786836666540845,0.42786836666540845,0.5247000372037292,15.134900051634759
960,0022_0,anms_4d,587,400,0.6814310051107325,0.5928449744463373,0.9522998296422487,0.23605796911047983,0.4341121056258274,0.4341121056258274,10.127799992915243,22.614300018176436
961,0022_0,grid_round_robin,853,624,0.731535756154748,0.6049237983587339,0.9660023446658851,1.1493856564804774,4.6134350425364365,4.6134350425364365,0.7591000176034868,21.4579000021331
961,0022_0,anms_4d,853,611,0.716295427901524,0.5955451348182884,0.9648300117233294,1.1210378061728632,4.477167011440137,4.477167011440137,16.247999970801175,24.85530002741143
962,0022_0,grid_round_robin,150,93,0.62,0.6933333333333334,0.9933333333333333,1.4755517471171904,11.29266195173879,11.29266195173879,0.23230002261698246,12.727599998470396
962,0022_0,anms_4d,150,91,0.6066666666666667,0.6733333333333333,0.9933333333333333,1.55320018934218,12.043039153837544,12.043039153837544,2.05800001276657,18.012400018051267
963,0022_0,grid_round_robin,399,232,0.581453634085213,0.49122807017543857,0.9072681704260651,1.2775265028584546,2.264186681714913,2.264186681714913,0.401599972974509,30.348600004799664
963,0022_0,anms_4d,399,235,0.5889724310776943,0.48621553884711777,0.9022556390977443,1.186449688939215,2.0956772746020005,2.0956772746020005,5.918800015933812,27.167499996721745
964,0022_0,grid_round_robin,390,269,0.6897435897435897,0.6384615384615384,0.958974358974359,0.4003732899025047,0.5854991234970444,0.5854991234970444,0.44159998651593924,12.78180000372231
964,0022_0,anms_4d,390,263,0.6743589743589744,0.6256410256410256,0.9512820512820512,0.6624216956319404,0.9916631072534635,0.9916631072534635,5.78120001591742,19.554500002413988
965,0022_0,grid_round_robin,264,182,0.6893939393939394,0.678030303030303,0.9659090909090909,0.2504647532800528,0.10938023786289078,0.2504647532800528,0.38109999150037766,10.311599995475262
965,0022_0,anms_4d,264,179,0.678030303030303,0.6628787878787878,0.9545454545454546,0.2703180047641094,0.09774420716903587,0.2703180047641094,3.992200014181435,10.505000012926757
966,0022_0,grid_round_robin,636,461,0.7248427672955975,0.6761006289308176,0.9764150943396226,0.2146966805658817,0.2806531914634361,0.2806531914634361,0.5268999957479537,25.411800015717745
